ID,URL,Status,Description_short,Description,Cost_estimate,Type,Manager
0014905,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014905,COMPLETED-CONSTRUCTION,US 27/SR 1 Bu - Bridge Rehab,This project replaces the existing bridge over Cedar Creek Tributary with a new structure meeting current design standards and new roadway approaches. The project is approximately 149 feet long and begins approximately 65 feet southwest of the existing bridge and ends 65 feet northeast of the existing bridge.,4255430.66,Replacement,Chad White
0014906,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014906,UNDER-CONSTRUCTION,US 27/SR 1 - Bridge Rehab,"The proposed project will replace the existing bridge over Lake Creek Tributary in Polk County to bring up to current design standards.The proposed mainline will consist of four 12 foot travel lanes, one 20 foot raised grass median, and 10 foot shoulders (6.5 foot paved. The proposed project length of 0.45 miles.",11652913.08,Replacement,Chad White
0014907,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014907,COMPLETED-CONSTRUCTION,US 1/SR 4 - Construction Of A Bridge,"This project is located approximately 4.7 miles NW of Hephzibah, Georgia in Richmond County and will replace the southbound (SB) bridge over North Fork Spirit Creek. The total project length will be approximately 0.30 miles. The proposed roadway typical section is two 12-foot travel lanes with 10-foot (6.5-ft paved) outside shoulder and 4-foot (2-ft paved) inside shoulder. The proposed bridge section is two 12-foot travel lanes with 8-foot outside shoulder and 4-foot inside shoulder.",3843157.8000000003,Replacement,Ike Raines
0014908,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014908,COMPLETED-CONSTRUCTION,SR 17 Alt - Bridge Cnst,This project replaces the existing bridge on SR 17A over Toccoa Creek in Stephens County. The project will utilize an on site detour and will have a construction duration of approximately 24 months.,4518180.85,Replacement,Ashley Folmar
0014914,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014914,PRE-CONSTRUCTION,CR 583/Sea Island Road @ Dunbar Creek On St Simons Island,This project will replace the bridge located on CR 583/Sea Island Road over Dunbar Creek. A new alignment to the north of the new bridge has been determined to avoid conflict with utilities. A stakeholder engagement phase will be done during the development and approval of the revised concept report. There are utilities and environmental resources within the area of potential effect of the project that must be considered. It is anticipated that traffic will be routed to an onsite detour during construction of the new bridge.,11775316.8,Replacement,Michael Nash
0014923,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014923,COMPLETED-CONSTRUCTION,Ca - Realignment Of County Farm/Money Hole RD,"This project includes the realignment of County Farm Road to support the construction of the new Pierce County High School. The work includes approximately 0.707 miles of two-lane roadway and the construction of two roundabouts. The approximately 2,300 feet of County Farm Road would be relocated approximately, 650 feet to the west. This section of County Farm Road consists of two 12-foot wide travel lanes (one in each direction). County Farm Road forms the western border of the current Pierce County High School complex.",1704761.56,Reconstruction/Rehabilitation,Cassius Octavius Edwards
0014924,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014924,PRE-CONSTRUCTION,SR 26 From SR 1/SR 520 To Marion County Line @ 2 Locs,,6750000.0,Reconstruction/Rehabilitation,Albert V. Shelby III
0014925,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014925,PRE-CONSTRUCTION,SR 124 From SR 20 To CR 106/Old Peachtree Road,,60671000.0,Reconstruction/Rehabilitation,Albert V. Shelby III
0014926,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014926,PRE-CONSTRUCTION,SR 124 From Old Peachtree Road To Hamilton Mill Pkwy,,57602000.0,Reconstruction/Rehabilitation,Albert V. Shelby III
0014927,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014927,PRE-CONSTRUCTION,SR 124 From E Of Hamilton Mill Pkwy To Wheeler Road,,60685000.0,Reconstruction/Rehabilitation,Albert V. Shelby III
0014928,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014928,PRE-CONSTRUCTION,SR 17 Alt From SR 17 To CR 538/Rock Creek Road,,8213957.369999999,Reconstruction/Rehabilitation,Albert V. Shelby III
0014929,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014929,PRE-CONSTRUCTION,Islands Expressway From General Mcintosh Blvd To Truman Pkwy,,34925328.0,Reconstruction/Rehabilitation,Albert V. Shelby III
0014935,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0014935,COMPLETED-CONSTRUCTION,Ca-Bridge Over Norfolk Southern Rr Connec Tumbling Creek RD,Tumbling Creek Road @ Norfolk Southern Railroad would provide a roadway bridge over the Norfolk Southern Railroad to connect Tumbling Creek road with Millside Parkway in Hall County. The project improves the connectivity between SR 13/Atlanta Hwy and SR 53/Mundy Mill Rd.,3926110.56,New Construction,David B. Lott
0015000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015000,UNDER-CONSTRUCTION,SR 237 (Piedmont RD) - Widening,"This section of the SR 237 (Piedmont Road) corridor currently consists of a 5-lane cross section, two lanes each for north and south bound traffic,a center left turn lane at intersections and sidewalks on both sides. The project would widen SR 237 (Piedmont Road) to add north and southbound through/right-turn lanes between Peachtree Road and Lenox Road, making SR 237 (Piedmont Road) three lanes in each direction. This project will also provide an opportunity for bicycle and pedestrian facilities that can serve as an alternative mode of transportation for residents and visitors alike in patronizing the various business and commercial uses along SR 237 (Piedmont Road) while also serving to provide future connections to PATH400.",27586749.08,Reconstruction/Rehabilitation,Ashley M. Willoughby
0015019,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015019,UNDER-CONSTRUCTION,Ca - 15Th Street Extension From SR 9 To,"The project is a multi-modal connection that extends 15th Street from its current end point at West Peachtree two blocks west to Williams Street. The entire extension will be implemented on GDOT right-of-way eliminating the need for costly and time consuming land acquisition. The project is designed as a three lane section between West Peachtree Street and Spring Street with one through lane, a dedicated turn lane at Spring Street and a shared left/through lane and a dedicated turn lane at West Peachtree Street. There is a single through lane in each direction between Spring Street and Williams Street. Travel lanes are planned to be 11-feet wide. New traffic signals are required at 15th and Spring Street and at Williams Street. The corridor will have 10-foot sidewalks with a 5-foot furniture zone with trees and street lights, and striped 5-foot wide bike lanes providing a direct connection to the Arts Center MARTA station.",7847142.7,New Construction,Eka Okonmkpaeto
0015023,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015023,UNDER-CONSTRUCTION,Path 400 Trail Ext From Loridans Dr To S Of Johnson Ferry RD,"The PATH400 Trail Extension is a proposed 12¿ wide concrete shared-use path approximately 2.3 miles in length. The project begins at the Sandy Springs City Limits line. The trail continues north through the former toll plaza, bridges Nancy Creek, crosses Windsor Pkwy, continues under Northland Drive with an at-grade connection, parallels Morgan Oak Circle (adjacent to Ridgeview Charter Middle School), crosses over the existing Glenridge Connector Ramps and under the existing Glennridge Connector with an at-grade connection, and ties into the trail portion of the under construction I-285/SR400 interchange improvement project just south of Johnson Ferry Road.",26428056.89,Enhancement,Rodney Leverette
0015042,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015042,PRE-CONSTRUCTION,Rottenwood Creek Trail From Alumni Dr To Franklin RD - Phase I,The project consists of a continuous 10¿ wide multi-use path that begins at the terminus of the University Trail within the Kennesaw State University ¿ Marietta Campus and follows Rottenwood Creek for approximately 3 miles until the trail ends at city-owned greenspace on Franklin Road.,18183705.72,Enhancement,Kolu Samuels
0015051,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015051,COMPLETED-CONSTRUCTION,I-75/SR 401 - Add'L Express Lane Access Ramps,The project includes an new access to the I-75/I-575 Northwest Corridor for Akers Mill Road. The ramps will include safety gates on both ends to ensure safety for reversible directions of travel. The ramp will be 24-feet wide for the reversible lanes plus break-down shoulders and expand to 50 ft. at Akers Mill to provide two storage lanes at the signalized intersection with Akers Mill and a barrier separated entrance to the northbound managed lanes.,28569824.36,New Construction,Obi Ezenekwe
0015071,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015071,UNDER-CONSTRUCTION,Ca - SR 10/US 278 From CS 721/Ashton Place,"The proposed project is to reconfigure approximately 1.01 mile section of US 278/SR 10 from a 5-lane section to a 3-lane section from Sams Crossing to Ashton Place. This will provide multi-modal travel in each direction, widened sidewalks for pedestrian travel with ADA accessible ramps, crosswalks at intersections, landscaping, seating areas and pedestrian enhancements.",10079316.52,Enhancement,Rodney Leverette
0015072,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015072,COMPLETED-CONSTRUCTION,Ca - CS 1044//Riverside Pkwy,"The work proposed will be to rehabilitate the existing 280 ft. long bridge at Sweetwater Creek. The work will include a detailed inspection including the joints, bearings, beams, and substructure. Plans will be prepared for strengthening the intermediate concrete bent caps by encasing with cast-in-place reinforced concrete. Plans and special provisions will be prepared for the bent repair, joint replacement, steel beam painting, deck polymer overlay, bearing replacement, and scour repair. Construction phase services will be limited to shop drawing review and responding to contractor requests for information. Environmental work will include ecological services, USACE permit preparation, cultural resource services, air and noise assessments, and NEPA documentation.",944712.5,Reconstruction/Rehabilitation,Eka Okonmkpaeto
0015078,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015078,PRE-CONSTRUCTION,Big Creek Greenway Conn From Bethany Bend RD To Morris RD,"The project includes a 10-12 ft wide multiuse trail starting at the intersection of Bethany Bend and Cogburn Rd to the existing Big Creek Greenway trail head at Marconi Dr. There is approximately 2.75 miles of existing sidewalk that would be upgraded, 0.95 miles of new multiuse trail, 1 culvert extension, 5 intersection upgrades, and proposed way finding signage. There are a multitude of issues would to be addressed as a part of the trail system improvements including design, right of way, easements, drainage, access, security, and lighting. The trail would run on the west side of Cogburn Rd to Webb Rd then continue on the south side of Webb Rd extending to Deerfield Pkwy. There is an existing multiuse trail on the west side of Deerfield Pkwy that will be part of the system. The trail would continue on the north side of Windward Pkwy as part of the Alpharetta and North Fulton CID requested project to enhance the Windward Pkwy westbound auxiliary lane roadway project.",8727344.47,Enhancement,Achor Njoku
0015080,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015080,UNDER-CONSTRUCTION,Ca - Global Gateway Connector - Multi Use Trl,"The project encompasses the use of existing and abandoned roads, sidewalks, and a convention center to create a 10-foot wide bike/ped trail starting at Convention Center Concourse between the Skytrain and the Spring Hill Suites Atlanta Airport Gateway Hotel at the Georgia International Convention Center (GICC) ending at the intersection of John Wesley Ave. and West Main St. in downtown College Park. The end point of the project is across the street from the College Park MARTA Station. This project originated from GDOT PI 0012882.",14902392.99,Enhancement,Olusola T. Adekonojo
0015088,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015088,UNDER-CONSTRUCTION,Ca - CS 1086/Moreno St From W Main St To E Main St In Buford,"The project is located on Moreno Street and extends approximately 0.7 miles, from the intersection with South Lee Street east of to the intersection with East Main Street. This project will construct new pedestrian and bicycle facilities along Moreno Street. The project will consist of concrete and brick paver sidewalks, 2-ft curb and gutter, and improvement of existing street crossings and pedestrian crosswalks.",4163751.0,Enhancement,Katyna Knapton
0015089,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0015089,PRE-CONSTRUCTION,SR 81 From E Of SR 81 We To E Of CR 371/Bethany Road,"This project will widen SR 81 from East of Lemon Street to East of Bethany Road from a two-lane section to a four-lane raised median section. It will included curb and gutter, ADA-compliant sidewalks, shared-use path and wheelchair ramps, as well as a proposed raised median.",50648602.03,Reconstruction/Rehabilitation,Shanda G. Marsh
