ID,URL,County,Desc_short,Status,District,Cost_estimate,Desc_long,Manager,Type
0019213,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019213,Gwinnett,Innovation District Trail From Engineering To Woodhill - LCI,PRE-CONSTRUCTION,4,4700000.0,"Located in the City of Peachtree Corners, the project begins at Engineering Drive and concludes at Woodhill Drive crossing Parkway Lane and Jay Bird Alley. The project intends to build a proposed trail that is roughly a mile long through a wooded area near a tributary to Crooked Creek running parallel to State Route 141 (Peachtree Parkway). The project is approximately 1 mile long. Other elements of the project include: crosswalks, potential pedestrian crossing at a non-stop controlled location. It is unknown if there will be a structure.",April Mckown,Enhancement
0019214,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019214,Gwinnett,Sugar Hill Greenway From SR 20 To Stanley Street - LCI,PRE-CONSTRUCTION,9,10638000.0,"Located in the City of Sugar Hill, the project begins at the intersection of SR-20/Nelson Brogdon Boulevard and Peachtree Industrial Boulevard (PIB) and travels South to the intersection of PIB and Alton Tucker Boulevard, veering West down Alton Tucker Boulevard and West Broad Street, and ends at the intersection of West Broad Street and a project currently under construction near Level Creek Road. The project intends to build a shared-use path. The project is approximately 0.3 miles. Other elements of the project include: a mid-block crossing.",Yun Luo,Enhancement
0019215,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019215,Gwinnett,Infinite Loop Trail From Sugarloaf Pkwy To St Ives Court - LCI,PRE-CONSTRUCTION,9,8436946.0,"This project begins at the intersection of Sugarloaf Parkway and Satellite Boulevard. Segment 3 features a multi-use side path running along Satellite Boulevard from Sugarloaf Parkway to the traffic signal at Sugarloaf Centre. From there a boardwalk is proposed through a portion of the Georgia Baptist Mission Board property. The trail then transitions back to a side path along Satellite Boulevard to the intersection of Old Peachtree Road. Segment 4 features a multi-use side path running along Satellite Boulevard from Old Peachtree Road to Wildwood Road, then following along Wildwood Road into Peachtree Ridge Park. Portions of the multi-use path are already in place along Satellite Boulevard and in Peachtree Ridge Park and Segment 4 will tie into those portions. The path then continues along Suwanee Creek Road to the Segment 4 termini at the starting point of the proposed boardwalk into the wetlands and floodplain at Suwanee Creek and Bennett Creek.",Alexander Salazar,Enhancement
0019216,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019216,Gwinnett,Suwanee Loop Trail - LCI,PRE-CONSTRUCTION,9,12413916.75,"Located in the City of Suwanee, the project has multiple segments that incorporate small portions of off-street trails and one side path that will cross over NS RR. The western most terminus of the Suwanee Loop Trail will connect to a side path that connects to the Western Gwinnett Pathway, while the northern most terminus will connect to the existing pedestrian tunnel beneath the Norfolk Southern Railroad, which connects Main Street to Buford Highway. The southernmost terminus will connect to the existing trail within White Street Park. The eastern most terminus will connect to a sidewalk on Russell Street that connects to existing sidewalks, bike lanes, and a bicycle and pedestrian side path on Buford Highway. The project intends to construct all 5 segments of 8-12 ft. shared use paths. The project length is approximately 2 miles. Other elements of the project include: a pedestrian bridge that crosses over Peachtree Indeistrial Blvd.",April Mckown,Enhancement
0019217,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019217,Newton,SR 12/US 278 From SR 81 To Hospital Drive - Phase II - LCI,PRE-CONSTRUCTION,13,19662400.0,SR 12/US 278 FROM SR 81 TO HOSPITAL DRIVE - PHASE II - LCI,Courtney Cedor,Enhancement
0019218,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019218,Toombs,Vidalia Rail Trail - Construction Of Bike Path,UNDER-CONSTRUCTION,12,4734763.93,This project is a 10 ft. to 12 ft. wide multi-use trail from Cedar Crossing Vidalia Road to downtown Vidalia ending at Main St/US 280/SR 15/SR 29/SR 30 in Toombs County. This project is Phase I of two phases. Phase I will begin just southwest of Oneal Circle and ends at East 2nd Street. The trail to follow existing abandoned RR alignment & stay within existing right of way. Landscape buffers will be installed to minimize impacts to adjacent property owners and site furnishing improvements at select locations along the trail corridor.,Cassius Octavius Edwards,Enhancement
0019223,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019223,Jackson,Various Locs - Off Sys Improv,UNDER-CONSTRUCTION,9,1450794.54,This Project will install rumble strips and widen shoulders on Jackson Trail Road in Jackson County.,Lakeshia Denise Osborn,Safety
0019224,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019224,Morgan,"Seven Island RD (CR 251) - Resf, Signing, Pvmk Upgrades",UNDER-CONSTRUCTION,10,1679918.55,CR 251/Seven Island Road from Godfrey Road to Buckhead City Limits,Lakeshia Denise Osborn,Safety
0019225,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019225,Lumpkin,Var County RDs - Rumble Strips Upgs,COMPLETED-CONSTRUCTION,7,1016685.3,"The proposed project will add or replace striping, signs, rumble strips and paved shoulders on Auraria Road, and Old Dahlonega Hwy. Ben Higgins Road will have 2 foot shoulder widening in addition to striping, signs, and rumble strips all in Lumpkin County.",Lakeshia Denise Osborn,Safety
0019226,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019226,Muscogee,Various County RDs - Oss,UNDER-CONSTRUCTION,2,759353.04,The proposed off-system safety project would provide safety upgrades to county roads which includes 12.42 miles of updating pavement markings at five locations in Muscogee County. This project also includes asphalt shoulder widening at one of the previously mentioned locations. 1. Brennan Rd from Buena Vista Rd to Cusseta Rd 2. Buena Vista Rd from Wright Drive to Moye Rd 3. Steam Mill Rd from Buena Vista Rd to Pinecrest Rd 4. Forrest Rd from SR 22 to Floyd/Woodruff Farm Rd 5. Floyd/Woodruff Farm Rd from Buena Vista Rd to Milgen Rd,Lakeshia Denise Osborn,Safety
0019227,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019227,Pike,Various Locs - Off-System Safety Improv,UNDER-CONSTRUCTION,3,94713.98,The proposed project will provide striping and signing improvements on Kings Road in Pike County. The project has a total project length of 4.0 miles.,Lakeshia Denise Osborn,Safety
0019228,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019228,Colquitt,"Various Locations - Plmx Resf, Milling,",UNDER-CONSTRUCTION,8,754202.85,The proposed project will include audible profiled thermoplastic centerline & edge line striping and 2Â¿ shoulder widening on CR 481/Millpond Rd from Funston Sale City Rd to Old Doerun Rd and will include audible profiled thermoplastic centerline & edge line striping and RPMs on CR 482/Tallokas Rd from Brooks County Line/Lawrence Rd to SR 35. The project has a total project length of 12.623 miles.,Lakeshia Denise Osborn,Safety
0019230,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019230,Early,Radney RD (CR 36) - Rumble Strips & Shoulder Rehab,COMPLETED-CONSTRUCTION,2,421761.04,The proposed project will provide striping upgrades to approximately 2 miles of CR 36/Radney Road in Early County. The project has a total project length of 1.935 miles.,Lakeshia Denise Osborn,Safety
0019232,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019232,Mitchell,Various Locations - Pvmt Mkg Upgrades,UNDER-CONSTRUCTION,2,214310.78,The proposed project will provide striping improvements on Old Pelham Rd and Old GA Hwy 3 in Mitchell County. The project has a total project length of 22.203 miles.,Lakeshia Denise Osborn,Safety
0019233,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019233,Randolph,Various Locs - Oss,COMPLETED-CONSTRUCTION,2,434279.59,"The proposed project will include audible centerline striping, audible edge line striping, RPMs, and paved shoulder widening to CR 156/Benevolence Highway and CR 159/Richard Rd in Randolph County. The project has a total project length of 11.170 miles.",Lakeshia Denise Osborn,Safety
0019235,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019235,Wheeler,"Bells Ferry RD (CR 95) -Rumble Strips,Pvmnt Mkg, Shoulder Rehab",UNDER-CONSTRUCTION,12,966619.73,"The proposed project will include audible centerline striping, audible edge line striping, striping, RPMs, and signs on CR 95/Bells Ferry Road in Wheeler County from SR 19 to the East County Line. The project has a total project length of 6.79 miles.",Lakeshia Denise Osborn,Safety
0019236,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019236,Brantley,Central Ave (CR 4 & CR 5) - Oss,UNDER-CONSTRUCTION,1,1241621.88,The proposed project will provide signing and striping improvements on Central Ave in Brantley County. The project has a total project length of 8.994 miles.,Lakeshia Denise Osborn,Safety
0019237,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019237,Haralson,Broad Street (CR 146) - Off-System Safety Improv,UNDER-CONSTRUCTION,3,52298.6,"This project will install center and edge line striping on CR 146/Broad Street in Haralson County, beginning from Renee Drive, Tallapoosa, GA, to the Alabama state line. The project has a total length of 3.17 miles.",Lakeshia Denise Osborn,Safety
0019238,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019238,Paulding,Various County RDs - Striping - Pvmt Mkg,COMPLETED-CONSTRUCTION,14,365161.86,The proposed project will add or replace striping and on 14 off-system roads in Paulding County. The 14 roads are: 1. Bobo Rd 2. Dabbs Bridge Rd 3. Mt Tabor Church Rd 4. Morris Rd 5. Narroway Church Cir 6. McBrayer Rd 7. Fate Fuller Rd 8. Browntown Rd 9. Perkins Rd 10. Arnold Ln 11. Belmont Rd 12. Brown Rd 13. Garner Rd 14. Lemon Rd,Lakeshia Denise Osborn,Safety
0019239,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019239,Douglas,Various Locs - Off System Improv,UNDER-CONSTRUCTION,6,505067.46,"Proposed project, PI No 0019239, will add or upgrade pavement markings at 6 locations in in Douglas County. The project has a total project length of 28.55 miles.",Lakeshia Denise Osborn,Safety
0019240,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019240,Rockdale,Various Locs - Off-System Safety Improv,UNDER-CONSTRUCTION,13,290934.63,The proposed project will add or replace striping and pavement markings on off system routes at 15 locations in Rockdale County. This project has a total project length of 17.0 miles.,Lakeshia Denise Osborn,Safety
0019241,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019241,Whitfield,Various Locations - Pvmt Mkg Upgrades,UNDER-CONSTRUCTION,14,283069.1,"The proposed project will add or replace striping on four off-system roads located in Dalton, Georgia.",Lakeshia Denise Osborn,Safety
0019242,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019242,Fulton,Various Locs - Oss,UNDER-CONSTRUCTION,7,141102.85,"The proposed project will update striping and pavement markings on off system routes at 5 locations in Alpharetta, Georgia. This project has a total project length of 8.0 miles.",Lakeshia Denise Osborn,Safety
0019243,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019243,Fulton,Various County RDs - Oss,UNDER-CONSTRUCTION,6,85552.24,The proposed project will add and/or upgrade pavement markings at 4 locations in Fulton County. The project has a total length of 4.8 miles.,Lakeshia Denise Osborn,Safety
0019244,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019244,Cherokee,Various Locs - Oss,UNDER-CONSTRUCTION,11,230683.08,The proposed project will add or replace striping on off system routes at 12 locations in Cherokee County. This project has a total project length of 2.65 miles.,Lakeshia Denise Osborn,Safety
0019252,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019252,"Coweta , Houston , Spalding",SR 14; SR 16 & SR 247 @ 6 Locs - Traffic Signal Upgrades,PRE-CONSTRUCTION,8,1749293.24,"The proposed project would install traffic signals upgrades at 6 location: one location on SR14, one location on SR16 and four locations on SR247. ID Major Route Minor Route County 1 SR 14/SR 154/US 29 Meadow Chase Way/Weldon Rd Coweta 2 SR 16/Arthur K. Bolton Pkwy Green Valley Rd Spalding 3 SR 247/Oak Ave SR 247 Connector/Watson Blvd Houston 4 SR 247/US 129/Gen. Robert L. Scott Hwy Old Hwy 96 Houston 5 SR 247/Hawkinsville Rd Green St Houston 6 SR 247/Hawkinsville Rd North Davis Dr Houston",Andrew Bryant,Reconstruction/Rehabilitation
0019253,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019253,Walton,SR 12 From E Hightower Trail To W Dixie Hwy @ 2 New CSX Locs,PRE-CONSTRUCTION,10,19737416.0,No description.,Marlo Letrice Clowers,New Construction
0019256,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019256,Elbert,CR 448/Calhoun Road @ Little Beaverdam Creek,PRE-CONSTRUCTION,10,440000.0,"Bridge Replacement of Calhoun Road at North Beaverdam Creek. This bridge is closed due to settlement of bent 2, leaving the superstructure and deck unsupported and increasing the span length.",Antonio Correa,Replacement
0019257,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019257,Franklin,CR 156/Hubbard Road @ Stephens Creek,PRE-CONSTRUCTION,10,2410393.41,"Bridge Replacement of Hubbard Road at Stephens Creek. This bridge is deficient and is posted due to section loss on exposed piles, settlement under abutments and endwall cracking at both abutments.",Antonio Correa,Replacement
0019258,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019258,Elbert,CR 60/Indian Hill Road @ Falling Creek,PRE-CONSTRUCTION,10,3316314.05,"Bridge Replacement of Indian hill Road at Falling Creek. This bridge is deficient and is posted due to section loss on exposed piles, settlement under abutments and endwall cracking at both abutments.",Antonio Correa,Replacement
0019259,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019259,Atkinson,CR 246/Fiddler Green RD @ Red Bluff Creek 0.9 MI S Of Axson,PRE-CONSTRUCTION,8,300000.0,Bridge Replacement @ CR246/FIDDLER GREEN RD @RED BLUFF CREEK 0.9 MI S OF AXSON.,Damian McSwain,Replacement
0019260,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019260,Atkinson,CR 246/Fiddler Green Road @ Red Bluff Creek 3 MI N Of Axson,PRE-CONSTRUCTION,8,400000.0,"This project includes the replacement of the CR 246 (Fiddler Green Road)bridge over Red Bluff Creek located approximately 6.5 miles southeast of the city of Pearson in Atkinson County, Georgia. The new bridge is proposed to be a three-span, four-bent structure, approximately 180 feet long, 30 feet wide, supporting one traffic lane in each direction. The new bridge will be constructed along the existing bridge alignment. The road will be closed to traffic during the proposed construction. Traffic will be maintained by utilizing an off-site detour.",Damian McSwain,Replacement
0019261,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019261,Wilcox,CR 253/Cannonville Road @ Brushy Creek,PRE-CONSTRUCTION,8,3216223.38,"Bridge Replacement of Cannonville Road at Brushy Creek. This bridge is deficient and requires posting due to insufficient load carrying capacity, vertical cracking in the flexural zone and abrasion on piles.",Damian McSwain,Replacement
0019262,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019262,Ware,CR 467/Bickley Hwy @ Hog Creek,PRE-CONSTRUCTION,1,3843185.73,"Bridge Replacement of Bickley Highway at Hog Creek. This bridge is deficient and requires posting due to insufficient load carrying capacity, vertical cracking on both abutments, scour at bent 14 and exposed rebar in other locations.",Sheimicka Freeman,Replacement
0019263,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019263,Ware,CR 473/Swamp Road @ Gum Swamp,PRE-CONSTRUCTION,1,2854521.4,"Bridge Replacement of Swamp Road at Gum Swamp. This bridge is deficient and requires posting due to cracking in intermediate caps, checking and splitting throughout all timber piles and decay with section loss in over half of the piles on the substructure.",Phillip Payne,Replacement
0019265,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019265,Clarke,SR 10 Loop Sb & Nb @ North Oconee River 1.4 MI S Of Athens,PRE-CONSTRUCTION,10,18440000.0,Bridge Replacement at SR 10 Loop SB & NB over North Oconee River.,Albert V. Shelby III,Replacement
0019269,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019269,Clarke,SR 10 Loop Eb & Wb @ Middle Oconee River 3.5 MI S Of Athens,PRE-CONSTRUCTION,10,48750000.0,Project to be cancelled.,Albert V. Shelby III,Replacement
0019270,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0019270,Newton,I-20 @ SR 81 In Covington,PRE-CONSTRUCTION,13,7720000.0,Bridge replacement at I-20 @ SR 81 IN COVINGTON Newton 0.20 miles,Tynise Woods,Replacement
